"ts","x","y","z"
1.834846905E2,-4.914945960E-1,1.525929123E-1,-2.884013355E-1
1.834947395E2,-4.926735163E-1,8.342216164E-2,-2.816642225E-1
1.835047875E2,-5.017445087E-1,2.437455393E-2,-2.558488846E-1
1.835148365E2,-5.176801085E-1,-1.785921305E-2,-2.155496478E-1
1.835248845E2,-5.382127762E-1,-1.664800756E-2,-1.765415221E-1
1.835349335E2,-5.486809015E-1,4.865789786E-3,-1.322646588E-1
1.835449825E2,-5.601543188E-1,4.511946812E-2,-9.444537759E-2
1.835550305E2,-5.764545202E-1,6.052259356E-2,-4.913828894E-2
1.835650795E2,-5.972639322E-1,3.996432200E-2,-1.551587880E-2
1.835751275E2,-6.065881252E-1,5.477290601E-3,9.466320276E-3
1.835851765E2,-6.244227886E-1,-3.740386665E-2,8.114764467E-3
1.835952245E2,-6.320552230E-1,-7.933092117E-2,-2.045508474E-2
1.836052735E2,-6.141273379E-1,-1.467704177E-1,-6.324303150E-2
1.836153215E2,-5.649032593E-1,-2.337318510E-1,-1.221306399E-1
1.836253705E2,-4.839466214E-1,-3.301827610E-1,-1.918167770E-1
1.836354185E2,-4.181543291E-1,-3.818683326E-1,-2.713612914E-1
1.836454675E2,-3.551761508E-1,-3.841639757E-1,-3.325980306E-1
1.836555155E2,-2.899657786E-1,-4.287680089E-1,-3.610095680E-1
1.836655645E2,-2.184156924E-1,-5.235165954E-1,-3.845380545E-1
1.836756125E2,-1.532744765E-1,-5.803439021E-1,-4.358091950E-1
1.836856615E2,-1.000368297E-1,-3.961799443E-1,-5.683478117E-1
1.836957095E2,-7.448992133E-2,1.438326985E-1,-7.627310157E-1
1.837057585E2,-6.922698021E-2,6.584914923E-1,-9.455966949E-1
1.837158065E2,1.764346473E-2,6.123743653E-1,-1.015128970E0
1.837258555E2,1.721741855E-1,2.036302537E-1,-9.794083238E-1
1.837359035E2,3.053987920E-1,-5.399597436E-2,-8.416770101E-1
1.837459525E2,3.349857330E-1,-7.526238263E-2,-6.288326979E-1
1.837560005E2,2.183935344E-1,-2.506693266E-2,-3.608444929E-1
1.837660495E2,-3.885051981E-2,-9.616070427E-3,-4.348945245E-2
1.837760975E2,-3.439032733E-1,-1.065510698E-2,2.623836696E-1
1.837861465E2,-6.043105721E-1,-1.812367514E-2,5.336706042E-1
1.837961945E2,-7.674013376E-1,-4.218596965E-2,7.469580173E-1
1.838062435E2,-8.458836079E-1,-6.158389896E-2,8.747895360E-1
1.838162925E2,-8.422864676E-1,-9.165920317E-2,8.902028203E-1
1.838263405E2,-7.295540571E-1,-1.263809651E-1,7.938970327E-1
1.838363895E2,-5.363342762E-1,-8.194448054E-2,5.883395076E-1
1.838464375E2,-3.088922799E-1,5.035390705E-2,3.441702127E-1
1.838564865E2,-1.056509912E-1,2.321916372E-1,1.191363037E-1
1.838665345E2,4.747757688E-2,3.533076942E-1,-3.848234937E-2
1.838765835E2,1.270226836E-1,3.426403403E-1,-9.112680703E-2
1.838866315E2,1.377480328E-1,2.379975468E-1,-4.691381007E-2
1.838966805E2,1.106027439E-1,7.758767158E-2,5.558481440E-2
1.839067285E2,6.679587811E-2,-9.046018869E-2,1.799493730E-1
1.839167775E2,4.753104225E-2,-2.589965463E-1,3.030837178E-1
1.839268255E2,5.462836847E-2,-3.975738585E-1,3.607299924E-1
1.839368745E2,6.018850207E-2,-4.580593109E-1,3.630829453E-1
1.839469225E2,6.136801839E-2,-4.438678622E-1,3.366358876E-1
1.839569715E2,5.330181494E-2,-4.104636014E-1,2.943654954E-1
1.839670195E2,3.484903648E-2,-3.726621568E-1,2.771119177E-1
1.839770685E2,1.263783872E-2,-3.305869997E-1,2.718273103E-1
1.839871165E2,-5.238097627E-3,-2.731900215E-1,2.867836356E-1
1.839971655E2,1.601412427E-3,-2.018035054E-1,3.027725518E-1
1.840072135E2,2.583111823E-2,-1.006893963E-1,3.177203536E-1
1.840172625E2,5.735492334E-2,-9.347533807E-3,3.402175903E-1
1.840273105E2,9.720619768E-2,4.852135852E-2,3.657716513E-1
1.840373595E2,1.412764788E-1,1.006008238E-1,3.745031357E-1
1.840474075E2,1.784067899E-1,1.413953900E-1,3.680745363E-1
1.840574565E2,2.081974447E-1,1.520972848E-1,3.490180671E-1
1.840675055E2,2.337219715E-1,1.381527036E-1,3.248062134E-1
1.840775535E2,2.497778535E-1,9.279983491E-2,2.950395048E-1
1.840876025E2,2.533473074E-1,3.420416638E-2,2.570345998E-1
1.840976505E2,2.603429258E-1,-1.287169568E-2,2.150564492E-1
1.841076995E2,2.854062021E-1,-5.594592914E-2,1.640712917E-1
1.841177475E2,3.224241436E-1,-1.031983942E-1,1.002246737E-1
1.841277965E2,3.640903533E-1,-1.728842556E-1,3.508268669E-2
1.841378445E2,4.001503587E-1,-2.387453020E-1,-1.758158952E-2
1.841478935E2,4.195200801E-1,-2.821172774E-1,-5.099574104E-2
1.841579415E2,3.914961219E-1,-3.151146770E-1,-6.227816269E-2
1.841679905E2,3.334631622E-1,-3.373810947E-1,-5.055492744E-2
1.841780385E2,2.758391201E-1,-3.330169022E-1,-1.261661015E-2
1.841880875E2,2.425514460E-1,-2.956860662E-1,2.924322337E-2
1.841981355E2,2.123255879E-1,-2.407669425E-1,7.547495514E-2
1.842081845E2,1.372784972E-1,-2.093016952E-1,1.559647471E-1
1.842182325E2,-5.831870809E-2,-2.138634175E-1,2.857145369E-1
1.842282815E2,-3.742372692E-1,-1.948686838E-1,4.939020872E-1
1.842383295E2,-5.784524083E-1,-3.804471344E-2,7.237808704E-1
1.842483785E2,-5.352934599E-1,1.401588619E-1,8.772093058E-1
1.842584265E2,-3.706845641E-1,1.686642766E-1,8.532255888E-1
1.842684755E2,-3.371897340E-1,-9.781374782E-2,6.271533370E-1
1.842785235E2,-3.290944695E-1,-3.537842333E-1,3.540269136E-1
1.842885725E2,-2.683450878E-1,-4.322111309E-1,8.339034766E-2
1.842986205E2,-1.290522665E-1,-4.577754140E-1,-1.677722633E-1
1.843086695E2,6.937826425E-2,-4.482546151E-1,-3.322381675E-1
1.843187185E2,3.133451641E-1,-3.247587383E-1,-4.170636237E-1
1.843287665E2,5.233047605E-1,-2.055647075E-1,-4.010995924E-1
1.843388155E2,6.591609120E-1,-1.968665421E-1,-2.692719698E-1
1.843488632E2,7.079675794E-1,-2.269887626E-1,-8.055453748E-2
1.843589122E2,6.246571541E-1,-1.798468828E-1,1.078921258E-1
1.843689602E2,3.590433598E-1,9.210659191E-3,2.519228160E-1
1.843790092E2,-3.398511559E-2,2.602732778E-1,3.235711157E-1
1.843890572E2,-4.034611583E-1,3.827651143E-1,3.194581270E-1
1.843991062E2,-6.705077887E-1,2.747920454E-1,2.176642120E-1
1.844091542E2,-8.119959235E-1,9.140224755E-2,5.607505143E-2
1.844192032E2,-8.138087392E-1,-4.375374317E-2,-1.402160078E-1
1.844292512E2,-7.371233106E-1,-1.173272952E-1,-3.478485644E-1
1.844393003E2,-6.570804119E-1,-1.675809026E-1,-5.157261491E-1
1.844493482E2,-6.113014817E-1,-1.740984619E-1,-6.448473334E-1
1.844593973E2,-6.001130342E-1,-1.150202081E-1,-7.160320878E-1
1.844694452E2,-6.087381840E-1,-1.960527524E-2,-7.471825480E-1
1.844794943E2,-6.380909681E-1,6.025791168E-2,-6.997928023E-1
1.844895422E2,-6.625297070E-1,1.123048663E-1,-5.981881022E-1
1.844995913E2,-6.739099622E-1,1.319701821E-1,-4.852982163E-1
1.845096392E2,-6.829367876E-1,1.575668901E-1,-3.931373954E-1
1.845196883E2,-6.986048818E-1,1.870608926E-1,-3.291893601E-1
1.845297373E2,-7.000549436E-1,2.248905599E-1,-2.943048775E-1
1.845397853E2,-6.900305748E-1,2.600730658E-1,-2.571500838E-1
1.845498342E2,-6.846528649E-1,2.902767658E-1,-2.286736965E-1
1.845598823E2,-6.876532435E-1,3.134624362E-1,-1.972239465E-1
1.845699312E2,-6.891352534E-1,3.276033103E-1,-1.522905529E-1
1.845799793E2,-6.755757928E-1,3.185837567E-1,-1.004106998E-1
1.845900282E2,-6.539373398E-1,2.876716554E-1,-5.117177963E-2
1.846000763E2,-6.230468154E-1,2.356984019E-1,-7.172302343E-3
1.846101252E2,-5.888590217E-1,1.575367451E-1,1.655513048E-2
1.846201733E2,-5.588155389E-1,6.605032086E-2,4.521718249E-2
1.846302222E2,-5.444417000E-1,-3.376975283E-2,5.374169722E-2
1.846402703E2,-5.594696403E-1,-1.370082647E-1,4.157973081E-2
1.846503192E2,-5.914659500E-1,-2.370792031E-1,3.031136654E-2
1.846603673E2,-5.913347006E-1,-3.062469065E-1,1.963731647E-2
1.846704162E2,-5.346969962E-1,-3.381185532E-1,-3.186773043E-3
1.846804643E2,-4.110650718E-1,-3.614590168E-1,-5.608461052E-2
1.846905132E2,-2.137349546E-1,-3.352058530E-1,-1.249092072E-1
1.847005612E2,-2.976376191E-2,-2.416532338E-1,-2.145434916E-1
1.847106102E2,9.563942999E-2,-1.037523672E-1,-2.543878555E-1
1.847206582E2,1.334259659E-1,-2.274511568E-2,-2.645618618E-1
1.847307072E2,5.686409026E-2,-1.961776614E-2,-2.725755870E-1
1.847407563E2,-4.099878669E-2,-3.691202775E-2,-2.844693065E-1
1.847508042E2,-2.895996720E-2,3.339089826E-2,-3.353002667E-1
1.847608533E2,7.094240189E-2,1.749728024E-1,-4.799413979E-1
1.847709012E2,1.815147102E-1,2.277729064E-1,-6.670671105E-1
1.847809503E2,2.850708961E-1,1.017765775E-1,-8.292102218E-1
1.847909982E2,3.051247597E-1,-9.020431340E-2,-8.840047717E-1
1.848010473E2,1.893318594E-1,-1.524788737E-1,-7.960441709E-1
1.848110952E2,-1.328596007E-2,-7.598355412E-2,-5.911198258E-1
1.848211443E2,-2.286927551E-1,2.025728486E-2,-3.194738030E-1
1.848311922E2,-4.186350107E-1,8.784325421E-2,-4.601722956E-2
1.848412413E2,-5.825209022E-1,1.181307957E-1,1.770005077E-1
1.848512893E2,-7.355341911E-1,9.013751149E-2,3.285519481E-1
1.848613383E2,-8.558640480E-1,-1.839297824E-2,4.064878821E-1
1.848713863E2,-9.085120559E-1,-1.049971133E-1,4.375688434E-1
1.848814353E2,-8.621546626E-1,-5.720454454E-2,4.286783338E-1
1.848914833E2,-7.452136874E-1,1.105157509E-1,4.184339643E-1
1.849015323E2,-5.796452165E-1,3.066053987E-1,3.606248200E-1
1.849115803E2,-3.747879267E-1,4.702995121E-1,2.427778244E-1
1.849216293E2,-1.702054888E-1,5.941842198E-1,8.326485753E-2
1.849316773E2,3.662186675E-3,6.326256394E-1,-4.298548773E-2
1.849417263E2,1.193943024E-1,4.878595471E-1,-4.029478505E-2
1.849517743E2,1.708092988E-1,1.592710167E-1,2.856817096E-2
1.849618232E2,1.773950011E-1,-1.387191564E-1,1.059051976E-1
1.849718722E2,1.600714028E-1,-2.684995234E-1,1.656604111E-1
1.849819202E2,1.246325225E-1,-3.165974617E-1,2.394876480E-1
1.849919692E2,8.441026509E-2,-3.274991214E-1,3.245370388E-1
1.850020172E2,5.707904696E-2,-3.273742199E-1,3.867256641E-1
1.850120662E2,2.714644745E-2,-3.329295516E-1,4.269873202E-1
1.850221142E2,2.202477772E-3,-3.350052238E-1,4.392305911E-1
1.850321632E2,-1.288779173E-2,-2.971363962E-1,4.174936116E-1
1.850422112E2,-3.064844199E-2,-2.503699958E-1,3.932587206E-1
1.850522602E2,-4.652647674E-2,-1.819097251E-1,3.538644314E-1
1.850623082E2,-5.431408063E-2,-8.432962745E-2,3.124994040E-1
1.850723572E2,-5.459504575E-2,2.390709147E-2,2.942660451E-1
1.850824052E2,-3.994686157E-2,1.199055314E-1,3.015886545E-1
1.850924542E2,-2.156971768E-2,1.906848997E-1,3.047754169E-1
1.851025022E2,-9.998835623E-3,2.276900262E-1,2.926781178E-1
1.851125513E2,2.601910848E-3,2.366944402E-1,2.720740139E-1
1.851225992E2,2.130126581E-2,2.276473790E-1,2.355819643E-1
1.851326483E2,4.423134774E-2,2.010756880E-1,1.867949963E-1
1.851426962E2,7.780612260E-2,1.594326794E-1,1.298987418E-1
1.851527453E2,1.271055043E-1,1.017001420E-1,6.320652366E-2
1.851627932E2,1.742216349E-1,2.714418620E-2,9.643264115E-3
1.851728423E2,2.172316909E-1,-6.756182015E-2,-3.173027188E-2
1.851828913E2,2.494273931E-1,-1.485808343E-1,-6.520737708E-2
1.851929393E2,2.461849898E-1,-2.104844153E-1,-7.286902517E-2
1.852029883E2,2.021536976E-1,-2.514157593E-1,-6.560211629E-2
1.852130363E2,1.242336035E-1,-2.817323804E-1,-3.834972158E-2
1.852230852E2,3.735665977E-2,-2.757515907E-1,1.904658508E-3
1.852331333E2,-3.674073890E-2,-2.406892031E-1,4.496424273E-2
1.852431822E2,-9.640330821E-2,-1.955302954E-1,9.611366689E-2
1.852532303E2,-1.502068788E-1,-1.504775882E-1,1.549847126E-1
1.852632792E2,-2.435349077E-1,-1.427652836E-1,2.380864471E-1
1.852733273E2,-4.956816733E-1,-2.013060898E-1,4.032602310E-1
1.852833762E2,-7.829859257E-1,-1.914380193E-1,6.505274773E-1
1.852934243E2,-8.470538259E-1,3.465529904E-2,8.558611870E-1
1.853034732E2,-7.065478563E-1,3.635202348E-1,9.694926739E-1
1.853135213E2,-7.092270255E-1,3.182542026E-1,9.185644984E-1
1.853235702E2,-7.716723084E-1,-6.742715836E-2,7.072948813E-1
1.853336183E2,-8.199545741E-1,-3.593016267E-1,4.843230247E-1
1.853436670E2,-7.701233029E-1,-4.856472313E-1,2.684844136E-1
1.853537150E2,-5.509374142E-1,-5.008925200E-1,2.712851577E-2
1.853637640E2,-2.090610415E-1,-5.491963625E-1,-1.771980375E-1
1.853738120E2,1.151953265E-1,-6.076295972E-1,-3.087060153E-1
1.853838610E2,3.041122258E-1,-6.205648780E-1,-3.353275955E-1
1.853939100E2,2.944098115E-1,-5.412104130E-1,-2.369315177E-1
1.854039580E2,1.288130879E-1,-2.767734230E-1,-9.970953315E-2
1.854140070E2,-1.121377349E-1,1.251660287E-1,2.592162974E-2
1.854240550E2,-3.833692670E-1,4.663203955E-1,1.411642879E-1
1.854341040E2,-6.715701222E-1,6.061592698E-1,2.886605263E-1
1.854441520E2,-9.015894532E-1,5.141367316E-1,3.563840687E-1
1.854542010E2,-1.007084370E0,3.478470743E-1,3.018840551E-1
1.854642490E2,-1.008406520E0,1.847715080E-1,1.346787363E-1
1.854742980E2,-9.825123549E-1,1.897881180E-2,-8.262215555E-2
1.854843460E2,-9.616770148E-1,-1.014537588E-1,-2.975921035E-1
1.854943950E2,-9.226720929E-1,-1.070104390E-1,-4.818306565E-1
1.855044430E2,-8.706832528E-1,-2.527244948E-2,-6.183544397E-1
1.855144920E2,-8.197612166E-1,3.816218302E-2,-6.779575944E-1
1.855245400E2,-7.903220654E-1,7.888672501E-2,-6.765770316E-1
1.855345890E2,-7.758113146E-1,9.386754036E-2,-6.120422482E-1
1.855446370E2,-7.699902058E-1,1.145860627E-1,-4.960183203E-1
1.855546860E2,-7.632936835E-1,2.099461406E-1,-3.673724532E-1
1.855647340E2,-7.618998289E-1,3.363647759E-1,-2.394681722E-1
1.855747830E2,-7.731306553E-1,4.522743225E-1,-1.396305263E-1
1.855848310E2,-7.864456177E-1,5.448428988E-1,-6.392591447E-2
1.855948800E2,-8.192083240E-1,5.966584682E-1,-2.575456165E-2
1.856049280E2,-8.407561779E-1,6.061680913E-1,-1.104931114E-3
1.856149770E2,-8.391470909E-1,5.624214411E-1,1.059726439E-2
1.856250260E2,-8.199972510E-1,4.728256762E-1,5.123040080E-2
1.856350740E2,-7.934055924E-1,3.781819940E-1,3.820780665E-2
1.856451230E2,-7.661020160E-1,3.050204217E-1,3.714994341E-2
1.856551710E2,-7.387955189E-1,2.101573199E-1,4.974430054E-2
1.856652200E2,-7.044068575E-1,9.484250098E-2,4.966237769E-2
1.856752680E2,-7.134805322E-1,-3.116789460E-2,4.425882176E-2
1.856853170E2,-7.497307062E-1,-1.601898372E-1,3.284553066E-2
1.856953650E2,-7.771258354E-1,-2.726681828E-1,6.500208750E-3
1.857054140E2,-7.586879730E-1,-3.283159733E-1,-4.208964854E-2
1.857154620E2,-6.698206663E-1,-3.430983722E-1,-1.157897040E-1
1.857255110E2,-5.108257532E-1,-3.395481408E-1,-2.142057568E-1
1.857355590E2,-3.602066636E-1,-2.677125633E-1,-3.164144158E-1
1.857456080E2,-2.582845092E-1,-1.645760089E-1,-3.841298521E-1
1.857556560E2,-2.327386886E-1,-1.182599068E-1,-3.916873932E-1
1.857657050E2,-2.935573161E-1,-9.459666908E-2,-3.536987901E-1
1.857757530E2,-4.396556616E-1,-4.016139731E-2,-3.215445876E-1
1.857858020E2,-5.412685275E-1,6.694297493E-2,-3.433014750E-1
1.857958500E2,-4.494557977E-1,2.164544314E-1,-4.760081172E-1
1.858058990E2,-2.391119152E-1,3.391939104E-1,-7.174124718E-1
1.858159470E2,-7.615654916E-2,3.573540151E-1,-9.310403466E-1
1.858259960E2,-4.752383754E-2,1.928425580E-1,-9.724160433E-1
1.858360440E2,-1.766290963E-1,2.240664326E-2,-8.158717155E-1
1.858460930E2,-4.211688042E-1,-4.358011857E-2,-5.291324854E-1
1.858561410E2,-6.834949851E-1,-3.774246946E-2,-2.037302107E-1
1.858661900E2,-9.091536999E-1,-8.086289279E-3,8.922129124E-2
1.858762390E2,-1.103211880E0,5.542703904E-3,3.075238168E-1
1.858862870E2,-1.264611602E0,-2.004757896E-2,4.272183478E-1
1.858963360E2,-1.380469441E0,-1.004169881E-1,4.712555707E-1
1.859063840E2,-1.421655178E0,-1.659760028E-1,4.769794643E-1
1.859164330E2,-1.374630213E0,-9.584592283E-2,4.686653316E-1
1.859264810E2,-1.267388225E0,1.625123620E-1,4.345791638E-1
1.859365300E2,-1.123399854E0,4.921584129E-1,3.785308003E-1
